# Generated by: CFG Studio 2.0.380
# Generated on: 2023-05-28 14:29:57
# File format: GTASA procobj.dat
#
# Standard data:
P_SAND sjmcacti2 16.0 1.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND sm_des_pcklypr1 16.0 2.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND sand_combush03 16.0 4.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND sand_combush02 16.0 5.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_DENSE sand_combush03 16.0 6.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_DENSE sand_combush02 16.0 7.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_DENSE sm_scrub_rock3 16.0 8.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_ARID sand_josh1 16.0 9.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_ARID sand_josh2 16.0 10.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_ARID sand_combush02 16.0 11.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_ARID sand_combush03 16.0 12.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_ARID sm_bush_large_1 16.0 13.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_ARID sjmcacti2 16.0 14.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_ARID sand_plant02 16.0 15.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_ARID sand_plant01 16.0 16.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_ARID sand_plant03 16.0 1.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_ARID sm_des_cactiigrp 16.0 2.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_ARID sm_descactiigrpb 16.0 4.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
P_SAND_COMPACT sand_combush02 16.0 5.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_COMPACT sand_combush03 16.0 6.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_SAND_COMPACT sm_bush_large_1 16.0 7.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_SHORT veg_Pflowers03 16.0 8.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_SHORT veg_procgrasspatch 16.0 9.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_SHORT veg_procfpatch 16.0 10.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY gen_tallgrsnew 16.0 11.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY veg_Pflowers03 16.0 12.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY veg_procgrasspatch 16.0 13.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY veg_procfpatch 16.0 14.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY p_rubble03 16.0 15.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY p_rubble05col 16.0 16.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY p_rubble04col 16.0 1.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY p_rubble0bcol 16.0 2.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY p_rubble04bcol 16.0 4.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 1 1
P_GRASS_DRY Pinebg_PO 16.0 5.0 0 360 0.1 1.0 0.1 1.0 0.0 -0.1 0 0
